('manualSelectionModal_click', 'confirmFiles_click'),('logout_click',),0.0385
('manualSelectionModal_click', 'confirmFiles_click'),('selectIndicators_grinding_power-stats_change',),0.0481
('manualSelectionModal_click', 'confirmFiles_click'),('selectTransformations_grinding_center_change',),0.0577
('manualSelectionModal_click', 'confirmFiles_click'),('manualSelectionModal_click',),0.4712
('manualSelectionModal_click', 'confirmFiles_click'),('selectAction_axis_limits_change',),0.0673
('manualSelectionModal_click', 'confirmFiles_click'),('selectTransformations_common_moving-average_change',),0.0192
('manualSelectionModal_click', 'confirmFiles_click'),('distributionOneChart_click',),0.0288
('manualSelectionModal_click', 'confirmFiles_click'),('selectMachine_110000556_dec_click',),0.0192
('manualSelectionModal_click', 'confirmFiles_click'),('addChart_click',),0.0865
('manualSelectionModal_click', 'confirmFiles_click'),('downloadFiles_click',),0.0192
('manualSelectionModal_click', 'confirmFiles_click'),('selectAction_clonar_gr�fico_change',),0.0192
('confirmFiles_click', 'deleteChart_click'),('distributionOneChart_click',),0.2857
('confirmFiles_click', 'deleteChart_click'),('deleteChart_click',),0.3929
('confirmFiles_click', 'deleteChart_click'),('manualSelectionModal_click',),0.1429
('confirmFiles_click', 'deleteChart_click'),('logout_click',),0.0357
('confirmFiles_click', 'deleteChart_click'),('addChart_click',),0.1071
('confirmFiles_click', 'deleteChart_click'),('selectMachine_110000556_dec_click',),0.0357
('deleteChart_click', 'distributionOneChart_click'),('selectSignals_wheelhead2power_change',),0.0323
('deleteChart_click', 'distributionOneChart_click'),('selectIndicators_grinding_power-stats_change',),0.0645
('deleteChart_click', 'distributionOneChart_click'),('manualSelectionModal_click',),0.5161
('deleteChart_click', 'distributionOneChart_click'),('selectTransformations_common_moving-average_change',),0.0323
('deleteChart_click', 'distributionOneChart_click'),('selectMachine_110000556_dec_click',),0.0323
('deleteChart_click', 'distributionOneChart_click'),('addChart_click',),0.2258
('deleteChart_click', 'distributionOneChart_click'),('selectTransformations_grinding_center_change',),0.0323
('deleteChart_click', 'distributionOneChart_click'),('distributionTwoCharts_click',),0.0323
('deleteChart_click', 'distributionOneChart_click'),('selectTransformations_common_fft_change',),0.0323
('distributionOneChart_click', 'selectSignals_wheelhead2power_change'),('selectSignals_wheelhead2speed_actual_change',),0.25
('distributionOneChart_click', 'selectSignals_wheelhead2power_change'),('selectSignals_wheelhead2power_change',),0.5
('distributionOneChart_click', 'selectSignals_wheelhead2power_change'),('sampleFiles_click',),0.25
('selectSignals_caxisspeed_actual_change', 'selectSignals_wheelhead2power_change'),('manualSelectionModal_click',),1.0
('selectSignals_wheelhead2power_change', 'manualSelectionModal_click'),('confirmFiles_click',),0.7143
('selectSignals_wheelhead2power_change', 'manualSelectionModal_click'),('closeSelectFilesModal_click',),0.2857
('confirmFiles_click', 'selectSignals_wheelhead2power_change'),('selectSignals_wheelhead2power_change',),1.0
('selectMachine_lg600b6-100636-idk_click',),('manualSelectionModal_click',),0.5455
('selectMachine_lg600b6-100636-idk_click',),('selectSignals_wheelhead2power_change',),0.1818
('selectMachine_lg600b6-100636-idk_click',),('selectTransformations_grinding_center_change',),0.0909
('selectMachine_lg600b6-100636-idk_click',),('deleteChart_click',),0.0909
('selectMachine_lg600b6-100636-idk_click',),('returnHome_click',),0.0909
('selectIndicators_grinding_power-stats_change',),('confirmParameters_click',),0.5965
('selectIndicators_grinding_power-stats_change',),('closeParametersModal_click',),0.0965
('selectIndicators_grinding_power-stats_change',),('Radiobutton_fluid_oil_change',),0.0614
('selectIndicators_grinding_power-stats_change',),('selectIndicators_grinding_power-stats_change',),0.0526
('selectIndicators_grinding_power-stats_change',),('selectIndicators_grinding_force-stats_change',),0.0263
('selectIndicators_grinding_power-stats_change',),('Radiobutton_al2o3_change',),0.0965
('selectIndicators_grinding_power-stats_change',),('Radiobutton_steel_change',),0.0175
('selectIndicators_grinding_power-stats_change',),('Radiobutton_cbn_change',),0.0263
('selectIndicators_grinding_power-stats_change',),('selectIndicators_grinding_specific-energy_change',),0.0088
('selectIndicators_grinding_power-stats_change',),('selectSignals_wheelhead2power_change',),0.0088
('selectIndicators_grinding_power-stats_change',),('selectSignals_x1axisposition_actual_change',),0.0088
('confirmParameters_click',),('distributionOneChart_click',),0.0075
('confirmParameters_click',),('manualSelectionModal_click',),0.1642
('confirmParameters_click',),('deleteChart_click',),0.0597
('confirmParameters_click',),('editIndicatorParametersModalChart_0',),0.0373
('confirmParameters_click',),('selectIndicators_grinding_power-stats_change',),0.2836
('confirmParameters_click',),('selectIndicators_grinding_specific-energy_change',),0.0299
('confirmParameters_click',),('dataSchema_tdomonwh2x1z1_change',),0.0075
('confirmParameters_click',),('addChart_click',),0.097
('confirmParameters_click',),('selectAction_axis_limits_change',),0.0597
('confirmParameters_click',),('returnHome_click',),0.0075
('confirmParameters_click',),('selectTransformations_common_negate_change',),0.0075
('confirmParameters_click',),('selectTransformations_common_moving-average_change',),0.0224
('confirmParameters_click',),('selectIndicators_basic_quotient_change',),0.0149
('confirmParameters_click',),('selectSignals_wheelhead2power_change',),0.0224
('confirmParameters_click',),('selectSignals_z1axisforce_change',),0.0075
('confirmParameters_click',),('selectMachine_110000556_dec_click',),0.0299
('confirmParameters_click',),('Axis-list_z1_change',),0.0075
