i,id,user_id,ga_session_id,operating_system,operating_system_version,web_info,event_name,event_date,date_timestamp,event_timestamp,event_label,page_location,page_path,value,dayofweek,hour,shift,int_value,machine
1160,1230,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1161,1231,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1162,1232,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1163,1233,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1164,1234,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1165,1235,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1166,1236,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1167,1237,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1168,1238,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 08:17:04.499411+00:00,1695716224499411,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1169,1239,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",addChart_click,20230926,2023-09-26 08:17:04.499411+00:00,1695716224499411,"{""selectTransformations_0"":""grinding,center""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1170,1240,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",selectSignals_1_change,20230926,2023-09-26 08:17:04.499411+00:00,1695716224499411,"{""selectSignals_1"":[]}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1171,1241,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",selectSignals_1_change,20230926,2023-09-26 08:17:10.896765+00:00,1695716230896765,"{""selectSignals_1"":[""Wheelhead2Power""]}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1172,1242,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_1_change,20230926,2023-09-26 08:17:10.896765+00:00,1695716230896765,"{""selectIndicators_1"":""""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1173,1243,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_1_change,20230926,2023-09-26 08:17:17.273251+00:00,1695716237273251,"{""selectIndicators_1"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1174,1244,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",Radiobutton_change,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,"{""Radiobutton"":""Fluid oil""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1175,1245,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",Radiobutton_change,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1176,1246,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmParameters_click,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1177,1247,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_1_click,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1178,1248,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",addChart_click,20230926,2023-09-26 08:18:32.558093+00:00,1695716312558093,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1179,1249,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_2_change,20230926,2023-09-26 08:18:32.558093+00:00,1695716312558093,"{""selectIndicators_2"":""""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1180,1250,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_2_change,20230926,2023-09-26 08:18:38.342550+00:00,1695716318342550,"{""selectIndicators_2"":""grinding,specific-energy""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1181,1251,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",Radiobutton_change,20230926,2023-09-26 08:19:03.726319+00:00,1695716343726319,"{""Radiobutton"":""Fluid oil""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1182,1252,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",Radiobutton_change,20230926,2023-09-26 08:19:03.726319+00:00,1695716343726319,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1183,1253,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmParameters_click,20230926,2023-09-26 08:19:03.726319+00:00,1695716343726319,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1184,1254,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_2_click,20230926,2023-09-26 08:19:09.190631+00:00,1695716349190631,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1185,1255,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",manualSelectionModal_click,20230926,2023-09-26 08:19:41.297303+00:00,1695716381297303,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1186,1256,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmFiles_click,20230926,2023-09-26 08:19:52.884560+00:00,1695716392884560,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1187,1257,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_2_click,20230926,2023-09-26 08:19:52.884560+00:00,1695716392884560,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1188,1258,dbarrenetxea,1695712661,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '117.0.0.0', 'hostname': 'dm2.ideko.es'}",logout_click,20230926,2023-09-26 08:34:29.857309+00:00,1695717269857309,"{""Radiobutton"":""Fluid water-based""}",http://dm2.ideko.es/,,,3,8,t1,,LG600B6-100636-IDK
1189,1075,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",session_start,20230926,2023-09-26 07:19:45.043004+00:00,1695712785043004,,http://dm2.ideko.es/,,,3,7,t1,,
1190,1076,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",returnHome_click,20230926,2023-09-26 07:19:45.043004+00:00,1695712785043004,,http://dm2.ideko.es/,,,3,7,t1,,
1191,1077,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectMachine_110000556 DEC_click,20230926,2023-09-26 07:19:50.906844+00:00,1695712790906844,,http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1192,1078,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectSignals_0_change,20230926,2023-09-26 07:19:57.881834+00:00,1695712797881834,"{""selectSignals_0"":[""Wheelhead2Power""]}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1193,1079,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectSignals_0_change,20230926,2023-09-26 07:19:57.881834+00:00,1695712797881834,"{""selectSignals_0"":[""Wheelhead2Power""]}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1194,1080,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:19:57.881834+00:00,1695712797881834,"{""selectIndicators_0"":""""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1195,1081,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:19:57.881834+00:00,1695712797881834,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1196,1082,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmParameters_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1197,1083,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_0_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1198,1084,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1199,1085,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1200,1086,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1201,1087,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1202,1088,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1203,1089,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1204,1090,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1205,1091,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1206,1092,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart1_click,20230926,2023-09-26 07:20:04.002442+00:00,1695712804002442,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1207,1093,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_0_click,20230926,2023-09-26 07:20:16.755640+00:00,1695712816755640,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1208,1094,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",editIndicatorParametersModalChart_0_clic,20230926,2023-09-26 07:20:22.395667+00:00,1695712822395667,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1209,1095,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmParameters_click,20230926,2023-09-26 07:20:22.395667+00:00,1695712822395667,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1210,1096,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_0_click,20230926,2023-09-26 07:20:27.692611+00:00,1695712827692611,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1211,1097,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:20:27.692611+00:00,1695712827692611,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1212,1098,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:20:27.692611+00:00,1695712827692611,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1213,1099,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_0_click,20230926,2023-09-26 07:20:27.692611+00:00,1695712827692611,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1214,1100,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectTransformations_0_change,20230926,2023-09-26 07:20:33.198291+00:00,1695712833198291,{},http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1215,1101,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectTransformations_0_change,20230926,2023-09-26 07:20:33.198291+00:00,1695712833198291,{},http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1216,1102,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",editIndicatorParametersModalChart_0_clic,20230926,2023-09-26 07:20:33.198291+00:00,1695712833198291,{},http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1217,1103,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmParameters_click,20230926,2023-09-26 07:20:33.198291+00:00,1695712833198291,{},http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1218,1104,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_0_click,20230926,2023-09-26 07:20:33.198291+00:00,1695712833198291,{},http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1219,1105,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",returnHome_click,20230926,2023-09-26 07:21:01.858540+00:00,1695712861858540,{},http://dm2.ideko.es/,,,3,7,t1,,110000556 DEC
1220,1106,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectMachine_BANCO ENSAYOS_click,20230926,2023-09-26 07:21:01.858540+00:00,1695712861858540,{},http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1221,1107,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectAction_change,20230926,2023-09-26 07:21:13.210788+00:00,1695712873210788,"{""selectAction"":""Delete all charts""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1222,1108,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:21:13.210788+00:00,1695712873210788,"{""selectIndicators_0"":""""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1223,1109,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:21:13.210788+00:00,1695712873210788,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1224,1110,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmParameters_click,20230926,2023-09-26 07:21:19.049273+00:00,1695712879049273,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1225,1111,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_0_click,20230926,2023-09-26 07:21:19.049273+00:00,1695712879049273,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1226,1112,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:21:50.279735+00:00,1695712910279735,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1227,1113,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:21:50.279735+00:00,1695712910279735,"{""selectIndicators_0"":""basic,basic-stats""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1228,1114,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",Signal-list_change,20230926,2023-09-26 07:21:50.279735+00:00,1695712910279735,"{""Signal-list"":""XAxisPosition_rotary""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1229,1115,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",Signal-list_change,20230926,2023-09-26 07:21:50.279735+00:00,1695712910279735,"{""Signal-list"":""XAxisPosition_rotary""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1230,1116,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",confirmParameters_click,20230926,2023-09-26 07:21:50.279735+00:00,1695712910279735,"{""Signal-list"":""XAxisPosition_rotary""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1231,1117,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",loadChart_0_click,20230926,2023-09-26 07:21:50.279735+00:00,1695712910279735,"{""Signal-list"":""XAxisPosition_rotary""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1232,1118,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:21:57.954579+00:00,1695712917954579,"{""selectIndicators_0"":""basic,basic-stats""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1233,1119,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectIndicators_0_change,20230926,2023-09-26 07:21:57.954579+00:00,1695712917954579,"{""selectIndicators_0"":""grinding,power-stats""}",http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1234,1122,agonzalez,1695712784,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",user_engagement,20230926,2023-09-26 07:22:10.489766+00:00,1695712930489766,,http://dm2.ideko.es/,,,3,7,t1,,BANCO ENSAYOS
1235,1120,ggutierrezeizaguirre,1695712927,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",session_start,20230926,2023-09-26 07:22:07.984204+00:00,1695712927984204,,http://dm2.ideko.es/,,,3,7,t1,,
1236,1121,ggutierrezeizaguirre,1695712927,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",page_view,20230926,2023-09-26 07:22:07.984204+00:00,1695712927984204,,http://dm2.ideko.es/,,,3,7,t1,,
1237,1123,ggutierrezeizaguirre,1695712927,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",scroll,20230926,2023-09-26 07:22:10.657948+00:00,1695712930657948,,http://dm2.ideko.es/,,,3,7,t1,,
1238,1124,ggutierrezeizaguirre,1695712927,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",selectMachine_LG600B6-100636-IDK_click,20230926,2023-09-26 07:22:15.676922+00:00,1695712935676922,,http://dm2.ideko.es/,,,3,7,t1,,LG600B6-100636-IDK
1239,1125,ggutierrezeizaguirre,1695712927,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart2_click,20230926,2023-09-26 07:22:15.676922+00:00,1695712935676922,,http://dm2.ideko.es/,,,3,7,t1,,LG600B6-100636-IDK
1240,1126,ggutierrezeizaguirre,1695712927,Windows,Windows 10,"{'browser': 'Chrome', 'browser_version': '116.0.0.0', 'hostname': 'dm2.ideko.es'}",deleteChart3_click,20230926,2023-09-26 07:22:15.676922+00:00,1695712935676922,,http://dm2.ideko.es/,,,3,7,t1,,LG600B6-100636-IDK
