i,id,event_name,event_date,date_timestamp,event_timestamp,ga_session_id,event_label,page_path,int_value,page_location,value,user_id,dayofweek,hour,shift,machine
1066,1152,user_engagement,20230926,2023-09-26 07:31:16.059154+00:00,1695713476059154,1695710071,,,,http://dm2.ideko.es/,,ubueno,3,7,t1,LG600B6-100636-IDK
1067,1153,page_view,20230926,2023-09-26 07:31:17.727638+00:00,1695713477727638,1695710071,,,,http://dm2.ideko.es/,,ubueno,3,7,t1,LG600B6-100636-IDK
1068,1154,scroll,20230926,2023-09-26 07:31:22.745870+00:00,1695713482745870,1695710071,,,,http://dm2.ideko.es/,,ubueno,3,7,t1,LG600B6-100636-IDK
1069,1056,session_start,20230926,2023-09-26 06:48:19.701918+00:00,1695710899701918,1695710899,,,,http://dm2.ideko.es/,,agonzalez,3,6,t1,
1070,1057,page_view,20230926,2023-09-26 06:48:19.701918+00:00,1695710899701918,1695710899,,,,http://dm2.ideko.es/,,agonzalez,3,6,t1,
1071,1058,scroll,20230926,2023-09-26 06:48:24.688337+00:00,1695710904688337,1695710899,,,,http://dm2.ideko.es/,,agonzalez,3,6,t1,
1072,1062,selectMachine_110000556 DEC_click,20230926,2023-09-26 06:48:44.675895+00:00,1695710924675895,1695710899,,,,http://dm2.ideko.es/,,agonzalez,3,6,t1,110000556 DEC
1073,1068,session_start,20230926,2023-09-26 07:17:41.443458+00:00,1695712661443458,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,
1074,1069,page_view,20230926,2023-09-26 07:17:41.443458+00:00,1695712661443458,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,
1075,1070,scroll,20230926,2023-09-26 07:17:44.019294+00:00,1695712664019294,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,
1076,1071,selectMachine_110000556 DEC_click,20230926,2023-09-26 07:17:49.033998+00:00,1695712669033998,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1077,1072,manualSelectionModal_click,20230926,2023-09-26 07:18:01.164961+00:00,1695712681164961,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1078,1073,closeSelectFilesModal_click,20230926,2023-09-26 07:18:01.164961+00:00,1695712681164961,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1079,1074,distributionOneChart_click,20230926,2023-09-26 07:18:22.751184+00:00,1695712702751184,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1080,1145,selectSignals_0_change,20230926,2023-09-26 07:28:04.868574+00:00,1695713284868574,1695712661,"{""selectSignals_0"":[""Wheelhead2Power""]}",,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1081,1146,selectSignals_0_change,20230926,2023-09-26 07:28:12.688895+00:00,1695713292688895,1695712661,"{""selectSignals_0"":[""Wheelhead2Power""]}",,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1082,1147,selectTransformations_0_change,20230926,2023-09-26 07:29:46.028645+00:00,1695713386028645,1695712661,"{""selectTransformations_0"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1083,1148,selectTransformations_0_change,20230926,2023-09-26 07:29:46.028645+00:00,1695713386028645,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1084,1149,loadChart_0_click,20230926,2023-09-26 07:29:46.028645+00:00,1695713386028645,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1085,1155,logout_click,20230926,2023-09-26 07:55:54.348055+00:00,1695714954348055,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1086,1156,user_engagement,20230926,2023-09-26 07:55:54.348055+00:00,1695714954348055,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1087,1157,page_view,20230926,2023-09-26 07:55:59.618228+00:00,1695714959618228,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1088,1158,user_engagement,20230926,2023-09-26 07:56:03.660390+00:00,1695714963660390,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1089,1159,scroll,20230926,2023-09-26 07:56:03.660727+00:00,1695714963660727,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,7,t1,110000556 DEC
1090,1160,page_view,20230926,2023-09-26 08:07:30.854093+00:00,1695715650854093,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1091,1161,scroll,20230926,2023-09-26 08:07:32.544706+00:00,1695715652544706,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1092,1162,selectMachine_110000556 DEC_click,20230926,2023-09-26 08:07:37.552377+00:00,1695715657552377,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1093,1163,distributionOneChart_click,20230926,2023-09-26 08:07:49.035307+00:00,1695715669035307,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1094,1164,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1095,1165,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1096,1166,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1097,1167,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1098,1168,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1099,1169,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1100,1170,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1101,1171,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1102,1172,deleteChart1_click,20230926,2023-09-26 08:07:59.245633+00:00,1695715679245633,1695712661,,,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1103,1173,selectAction_change,20230926,2023-09-26 08:08:08.496384+00:00,1695715688496384,1695712661,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1104,1174,selectIndicators_1_change,20230926,2023-09-26 08:08:08.496384+00:00,1695715688496384,1695712661,"{""selectIndicators_1"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1105,1175,selectIndicators_1_change,20230926,2023-09-26 08:08:13.727492+00:00,1695715693727492,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1106,1176,confirmParameters_click,20230926,2023-09-26 08:08:13.727492+00:00,1695715693727492,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1107,1177,loadChart_1_click,20230926,2023-09-26 08:08:19.053272+00:00,1695715699053272,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1108,1178,selectIndicators_1_change,20230926,2023-09-26 08:08:19.053272+00:00,1695715699053272,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1109,1179,selectIndicators_1_change,20230926,2023-09-26 08:08:24.495080+00:00,1695715704495080,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1110,1180,confirmParameters_click,20230926,2023-09-26 08:08:35.889521+00:00,1695715715889521,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1111,1181,loadChart_1_click,20230926,2023-09-26 08:08:35.889521+00:00,1695715715889521,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,110000556 DEC
1112,1182,selectMachine_LG600B6-100636-IDK_click,20230926,2023-09-26 08:08:45.328868+00:00,1695715725328868,1695712661,"{""selectIndicators_1"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1113,1183,selectTransformations_0_change,20230926,2023-09-26 08:08:53.140312+00:00,1695715733140312,1695712661,"{""selectTransformations_0"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1114,1184,selectTransformations_0_change,20230926,2023-09-26 08:08:53.140312+00:00,1695715733140312,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1115,1185,loadChart_0_click,20230926,2023-09-26 08:08:53.140312+00:00,1695715733140312,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1116,1186,selectTransformations_1_change,20230926,2023-09-26 08:09:14.019900+00:00,1695715754019900,1695712661,"{""selectTransformations_1"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1117,1187,selectTransformations_1_change,20230926,2023-09-26 08:09:14.019900+00:00,1695715754019900,1695712661,"{""selectTransformations_1"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1118,1188,loadChart_1_click,20230926,2023-09-26 08:09:14.019900+00:00,1695715754019900,1695712661,"{""selectTransformations_1"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1119,1189,selectTransformations_3_change,20230926,2023-09-26 08:09:30.816097+00:00,1695715770816097,1695712661,"{""selectTransformations_3"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1120,1190,selectTransformations_3_change,20230926,2023-09-26 08:09:30.816097+00:00,1695715770816097,1695712661,"{""selectTransformations_3"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1121,1191,loadChart_3_click,20230926,2023-09-26 08:09:30.816097+00:00,1695715770816097,1695712661,"{""selectTransformations_3"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1122,1192,selectTransformations_2_change,20230926,2023-09-26 08:09:40.816194+00:00,1695715780816194,1695712661,"{""selectTransformations_2"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1123,1193,selectTransformations_2_change,20230926,2023-09-26 08:09:40.816194+00:00,1695715780816194,1695712661,"{""selectTransformations_2"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1124,1194,loadChart_2_click,20230926,2023-09-26 08:09:40.816194+00:00,1695715780816194,1695712661,"{""selectTransformations_2"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1125,1195,selectTransformations_5_change,20230926,2023-09-26 08:09:55.543336+00:00,1695715795543336,1695712661,"{""selectTransformations_5"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1126,1196,selectTransformations_5_change,20230926,2023-09-26 08:09:55.543336+00:00,1695715795543336,1695712661,"{""selectTransformations_5"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1127,1197,loadChart_5_click,20230926,2023-09-26 08:09:55.543336+00:00,1695715795543336,1695712661,"{""selectTransformations_5"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1128,1198,selectTransformations_4_change,20230926,2023-09-26 08:09:55.543336+00:00,1695715795543336,1695712661,"{""selectTransformations_4"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1129,1199,selectTransformations_4_change,20230926,2023-09-26 08:10:00.615516+00:00,1695715800615516,1695712661,"{""selectTransformations_4"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1130,1200,loadChart_4_click,20230926,2023-09-26 08:10:00.615516+00:00,1695715800615516,1695712661,"{""selectTransformations_4"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1131,1201,deleteChart5_click,20230926,2023-09-26 08:11:00.410854+00:00,1695715860410854,1695712661,"{""selectTransformations_4"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1132,1202,deleteChart5_click,20230926,2023-09-26 08:11:06.184417+00:00,1695715866184417,1695712661,"{""selectTransformations_4"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1133,1203,deleteChart5_click,20230926,2023-09-26 08:11:06.184417+00:00,1695715866184417,1695712661,"{""selectTransformations_4"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1134,1204,deleteChart5_click,20230926,2023-09-26 08:11:15.036740+00:00,1695715875036740,1695712661,"{""selectTransformations_4"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1135,1205,selectTransformations_5_change,20230926,2023-09-26 08:11:15.036740+00:00,1695715875036740,1695712661,"{""selectTransformations_5"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1136,1206,selectTransformations_5_change,20230926,2023-09-26 08:11:15.036740+00:00,1695715875036740,1695712661,"{""selectTransformations_5"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1137,1207,loadChart_5_click,20230926,2023-09-26 08:11:15.036740+00:00,1695715875036740,1695712661,"{""selectTransformations_5"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1138,1208,selectTransformations_3_change,20230926,2023-09-26 08:12:04.062434+00:00,1695715924062434,1695712661,"{""selectTransformations_3"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1139,1209,selectTransformations_3_change,20230926,2023-09-26 08:12:04.062434+00:00,1695715924062434,1695712661,"{""selectTransformations_3"":""common,moving-average""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1140,1210,confirmParameters_click,20230926,2023-09-26 08:12:10.786207+00:00,1695715930786207,1695712661,"{""selectTransformations_3"":""common,moving-average""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1141,1211,loadChart_3_click,20230926,2023-09-26 08:12:10.786207+00:00,1695715930786207,1695712661,"{""selectTransformations_3"":""common,moving-average""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1142,1212,deleteChart2_click,20230926,2023-09-26 08:12:38.835743+00:00,1695715958835743,1695712661,"{""selectTransformations_3"":""common,moving-average""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1143,1213,selectTransformations_0_change,20230926,2023-09-26 08:12:45.211007+00:00,1695715965211007,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1144,1214,selectTransformations_0_change,20230926,2023-09-26 08:12:45.211007+00:00,1695715965211007,1695712661,"{""selectTransformations_0"":""common,moving-average""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1145,1215,confirmParameters_click,20230926,2023-09-26 08:12:45.211007+00:00,1695715965211007,1695712661,"{""selectTransformations_0"":""common,moving-average""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1146,1216,loadChart_0_click,20230926,2023-09-26 08:12:45.211007+00:00,1695715965211007,1695712661,"{""selectTransformations_0"":""common,moving-average""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1147,1217,dataSchema_change,20230926,2023-09-26 08:13:46.804203+00:00,1695716026804203,1695712661,"{""dataSchema"":""TDOMONWH2X1Z1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1148,1218,manualSelectionModal_click,20230926,2023-09-26 08:13:46.804203+00:00,1695716026804203,1695712661,"{""dataSchema"":""TDOMONWH2X1Z1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1149,1219,updateFilesList_click,20230926,2023-09-26 08:14:12.301569+00:00,1695716052301569,1695712661,"{""dataSchema"":""TDOMONWH2X1Z1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1150,1220,updateFilesList_click,20230926,2023-09-26 08:14:26.073416+00:00,1695716066073416,1695712661,"{""dataSchema"":""TDOMONWH2X1Z1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1151,1221,confirmFiles_click,20230926,2023-09-26 08:14:31.851796+00:00,1695716071851796,1695712661,"{""dataSchema"":""TDOMONWH2X1Z1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1152,1222,dataSchema_change,20230926,2023-09-26 08:15:23.578620+00:00,1695716123578620,1695712661,"{""dataSchema"":""TDOMONWH2X1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1153,1223,manualSelectionModal_click,20230926,2023-09-26 08:15:28.874369+00:00,1695716128874369,1695712661,"{""dataSchema"":""TDOMONWH2X1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1154,1224,updateFilesList_click,20230926,2023-09-26 08:16:34.537163+00:00,1695716194537163,1695712661,"{""dataSchema"":""TDOMONWH2X1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1155,1225,confirmFiles_click,20230926,2023-09-26 08:16:34.537163+00:00,1695716194537163,1695712661,"{""dataSchema"":""TDOMONWH2X1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1156,1226,loadChart_0_click,20230926,2023-09-26 08:16:34.537163+00:00,1695716194537163,1695712661,"{""dataSchema"":""TDOMONWH2X1""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1157,1227,selectTransformations_0_change,20230926,2023-09-26 08:16:47.312493+00:00,1695716207312493,1695712661,"{""selectTransformations_0"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1158,1228,selectTransformations_0_change,20230926,2023-09-26 08:16:47.312493+00:00,1695716207312493,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1159,1229,loadChart_0_click,20230926,2023-09-26 08:16:47.312493+00:00,1695716207312493,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1160,1230,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1161,1231,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1162,1232,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1163,1233,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1164,1234,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1165,1235,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1166,1236,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1167,1237,deleteChart1_click,20230926,2023-09-26 08:16:59.019419+00:00,1695716219019419,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1168,1238,deleteChart1_click,20230926,2023-09-26 08:17:04.499411+00:00,1695716224499411,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1169,1239,addChart_click,20230926,2023-09-26 08:17:04.499411+00:00,1695716224499411,1695712661,"{""selectTransformations_0"":""grinding,center""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1170,1240,selectSignals_1_change,20230926,2023-09-26 08:17:04.499411+00:00,1695716224499411,1695712661,"{""selectSignals_1"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1171,1241,selectSignals_1_change,20230926,2023-09-26 08:17:10.896765+00:00,1695716230896765,1695712661,"{""selectSignals_1"":[""Wheelhead2Power""]}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1172,1242,selectIndicators_1_change,20230926,2023-09-26 08:17:10.896765+00:00,1695716230896765,1695712661,"{""selectIndicators_1"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1173,1243,selectIndicators_1_change,20230926,2023-09-26 08:17:17.273251+00:00,1695716237273251,1695712661,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1174,1244,Radiobutton_change,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,1695712661,"{""Radiobutton"":""Fluid oil""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1175,1245,Radiobutton_change,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1176,1246,confirmParameters_click,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1177,1247,loadChart_1_click,20230926,2023-09-26 08:18:04.412796+00:00,1695716284412796,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1178,1248,addChart_click,20230926,2023-09-26 08:18:32.558093+00:00,1695716312558093,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1179,1249,selectIndicators_2_change,20230926,2023-09-26 08:18:32.558093+00:00,1695716312558093,1695712661,"{""selectIndicators_2"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1180,1250,selectIndicators_2_change,20230926,2023-09-26 08:18:38.342550+00:00,1695716318342550,1695712661,"{""selectIndicators_2"":""grinding,specific-energy""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1181,1251,Radiobutton_change,20230926,2023-09-26 08:19:03.726319+00:00,1695716343726319,1695712661,"{""Radiobutton"":""Fluid oil""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1182,1252,Radiobutton_change,20230926,2023-09-26 08:19:03.726319+00:00,1695716343726319,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1183,1253,confirmParameters_click,20230926,2023-09-26 08:19:03.726319+00:00,1695716343726319,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1184,1254,loadChart_2_click,20230926,2023-09-26 08:19:09.190631+00:00,1695716349190631,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1185,1255,manualSelectionModal_click,20230926,2023-09-26 08:19:41.297303+00:00,1695716381297303,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1186,1256,confirmFiles_click,20230926,2023-09-26 08:19:52.884560+00:00,1695716392884560,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1187,1257,loadChart_2_click,20230926,2023-09-26 08:19:52.884560+00:00,1695716392884560,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1188,1258,logout_click,20230926,2023-09-26 08:34:29.857309+00:00,1695717269857309,1695712661,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,3,8,t1,LG600B6-100636-IDK
1189,1075,session_start,20230926,2023-09-26 07:19:45.043004+00:00,1695712785043004,1695712784,,,,http://dm2.ideko.es/,,agonzalez,3,7,t1,
1190,1076,returnHome_click,20230926,2023-09-26 07:19:45.043004+00:00,1695712785043004,1695712784,,,,http://dm2.ideko.es/,,agonzalez,3,7,t1,
1191,1077,selectMachine_110000556 DEC_click,20230926,2023-09-26 07:19:50.906844+00:00,1695712790906844,1695712784,,,,http://dm2.ideko.es/,,agonzalez,3,7,t1,110000556 DEC
